Family,Genus,Species,Genus corrected,Species corrected,Growth form,Plant traits,Plant trait value,Trait unit,Minimun value,Maximum value,Trait range mean value,Trait range unit,Sample size value,Sample unit,Origin,Deciduousness,Succession,Nitrogen fixing,Shade tolerance,Dispersal syndrome,Dispersal group,Pollination,Pollination group,Sexual system,Reproductive system,Resprouting capsule,Flower color 1,Flower color 2,Flowering period start,Flowering period end,Flower shape,Odour,Anthesis time,Fruit color,Fruit period start,Fruit period end,Fruit type,Fruit dehiscence,Fruit secundary structure,Seed color,Seed arillus,Arrilus color,Usefulness,Usefulness group,Source,Study Date,Study Country,Study State,Study City,Study Area,Study Bioma,Physiognomy type,Database DOI,Full Reference APA Database,Reference citation,Paper DOI,Full reference APA,Created At,Created By,Modified At,Modified By,Editor Name,Editor Email,Additional Notes
Rubiaceae,Psychotria,suterella,,,,nectar_volume,1.07,uL/hour,,,0.58,SD,142,hour,native,,,,,,,,,,,,white,yellow,november,june,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Psychotria,suterella,,,,nectar_concentration_brix,27.74,%,,,4.13,SD,142,hour,native,,,,,,,,,,,,white,yellow,november,june,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Randia,itatiaiae,,,,corolla_length,16.6,mm,,,2.12,SD,201,hour,native,,,,,,,,,,,,white,,july,december,tube,presence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Randia,itatiaiae,,,,nectar_concentration_brix,21.2,%,,,2.25,SD,201,hour,native,,,,,,,,,,,,white,,july,december,tube,presence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,cinerea,,,,corolla_length,27.7,mm,,,0.65,SD,50,hour,native,,,,,,,,,,,,white,,january,january,tube,,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,cinerea,,,,nectar_volume,0.17,uL/hour,,,0.12,SD,50,hour,native,,,,,,,,,,,,white,,january,january,tube,,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,cinerea,,,,nectar_concentration_brix,17.69,%,,,6.74,SD,50,hour,native,,,,,,,,,,,,white,,january,january,tube,,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,grisea,,,,corolla_length,14.44,mm,,,1.86,SD,30,hour,native,,,,,,,,,,,,white,,november,january,tube,,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,grisea,,,,nectar_volume,1.39,uL/hour,,,0.62,SD,30,hour,native,,,,,,,,,,,,white,,november,january,tube,,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,grisea,,,,nectar_concentration_brix,21.55,%,,,2.54,SD,30,hour,native,,,,,,,,,,,,white,,november,january,tube,,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,villosa,,,,corolla_length,15.8,mm,,,1.9,SD,15,hour,native,,,,,,,,,,,,white,,november,april,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,villosa,,,,nectar_volume,0.88,uL/hour,,,0.49,SD,15,hour,native,,,,,,,,,,,,white,,november,april,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Rubiaceae,Sabicea,villosa,,,,nectar_concentration_brix,27.1,%,,,1.3,SD,15,hour,native,,,,,,,,,,,,white,,november,april,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,colorata,,,,corolla_length,33.89,mm,,,1.4,SD,50,hour,native,,,,,,,,,,,,,,december,march,tube,absence,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,colorata,,,,nectar_concentration_brix,22.5,%,,,,,50,hour,native,,,,,,,,,,,,,,december,march,tube,absence,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,longiflora,,,,corolla_length,33.32,mm,,,2.59,SD,59,hour,native,,,,,,,,,,,,red,yellow,march,september,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,longiflora,,,,nectar_volume,1.08,uL/hour,,,0.59,SD,59,hour,native,,,,,,,,,,,,red,yellow,march,september,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,longiflora,,,,nectar_concentration_brix,18.62,%,,,2.8,SD,59,hour,native,,,,,,,,,,,,red,yellow,march,september,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,nitida,,,,corolla_length,33.54,mm,,,4.44,SD,60,hour,native,,,,,,,,,,,,red,,april,november,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,nitida,,,,nectar_concentration_brix,13.5,%,,,1.29,SD,60,hour,native,,,,,,,,,,,,red,,april,november,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Aphelandra,schottiana,,,,corolla_length,32,mm,,,2.7,SD,15,hour,native,,,,,,,,,,,,red,,march,october,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,brasiliana,,,,corolla_length,46.8,mm,,,5.5,SD,27,hour,native,,,,,,,,,,,,red,,january,may,tube,,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,brasiliana,,,,nectar_volume,0.29,uL/hour,,,0.51,SD,27,hour,native,,,,,,,,,,,,red,,january,may,tube,,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,brasiliana,,,,nectar_concentration_brix,24.09,%,,,1.84,SD,27,hour,native,,,,,,,,,,,,red,,january,may,tube,,,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,carnea,,,,corolla_length,43.67,mm,,,1.78,SD,69,hour,native,,,,,,,,,,,,red,,june,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,carnea,,,,nectar_volume,3.23,uL/hour,,,1.26,SD,69,hour,native,,,,,,,,,,,,red,,june,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,carnea,,,,nectar_concentration_brix,21.63,%,,,5.1,SD,69,hour,native,,,,,,,,,,,,red,,june,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,parabolica,,,,corolla_length,29.13,mm,,,1.9,SD,50,hour,native,,,,,,,,,,,,red,,april,july,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,parabolica,,,,nectar_volume,0.27,uL/hour,,,,,50,hour,native,,,,,,,,,,,,red,,april,july,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,parabolica,,,,nectar_concentration_brix,15.83,%,,,,,50,hour,native,,,,,,,,,,,,red,,april,july,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,ramulosa,,,,corolla_length,8.5,mm,,,2.12,SD,1,hour,native,,,,,,,,,,,,red,,may,july,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,ramulosa,,,,nectar_volume,0.43,uL/hour,,,0,,1,hour,native,,,,,,,,,,,,red,,may,july,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,ramulosa,,,,nectar_concentration_brix,16,%,,,4.2,SD,1,hour,native,,,,,,,,,,,,red,,may,july,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,scheidweileri,,,,corolla_length,32,mm,,,1.8,SD,17,hour,native,,,,,,,,,,,,red,,march,february,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,sebastianopolitana,,,,corolla_length,29.15,mm,,,2,SD,15,hour,native,,,,,,,,,,,,red,,april,september,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,sebastianopolitana,,,,nectar_volume,0.48,uL/hour,,,,,15,hour,native,,,,,,,,,,,,red,,april,september,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,sebastianopolitana,,,,nectar_concentration_brix,22,%,,,1,SD,15,hour,native,,,,,,,,,,,,red,,april,september,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,spp.,,,,corolla_length,11.73,mm,,,2.1,SD,50,hour,,,,,,,,,,,,,red,,april,july,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,spp.,,,,nectar_volume,0.19,uL/hour,,,,,50,hour,,,,,,,,,,,,,red,,april,july,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Justicia,spp.,,,,nectar_concentration_brix,14.04,%,,,,,50,hour,,,,,,,,,,,,,red,,april,july,tube,absence,both,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Lepidagathis,floribunda,,,,corolla_length,36.1,mm,,,8.1,SD,18,hour,native,,,,,,,,,,,,red,,february,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Lepidagathis,floribunda,,,,nectar_volume,1.88,uL/hour,,,0.7,SD,18,hour,native,,,,,,,,,,,,red,,february,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Lepidagathis,floribunda,,,,nectar_concentration_brix,25.2,%,,,2.9,SD,18,hour,native,,,,,,,,,,,,red,,february,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Mendoncia,spp.,,,,corolla_length,32.4,mm,,,0.8,SD,15,hour,,,,,,,,,,,,,red,,november,march,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Mendoncia,velloziana,,,,corolla_length,35.42,mm,,,2.13,SD,83,hour,native,,,,,,,,,,,,red,,august,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
Acanthaceae,Mendoncia,velloziana,,,,nectar_volume,4.47,uL/hour,,,3.26,SD,83,hour,native,,,,,,,,,,,,red,,august,may,tube,absence,day,,,,,,,,,,,,datapaper,,,,,,,,https://doi.org/10.1002/ecy.3595,"Iamara-Nogueira, J., Targhetta, N., Allain, G., Gambarini, A., Pinto, A. R., Rui, A. M., ... & Buzato, S. (2021). ATLANTIC POLLINATION: a data set of flowers and interaction with nectar-feeding vertebrates from the Atlantic Forest.",,,,07/02/2022 20:49:47,,07/02/2022 20:49:47,,,,
